NAME,OBSID,RA,DEC,START_TIME,PROCESSING_DATE,XRT_EXPOSURE,UVOT_EXPOSURE,BAT_EXPOSURE,ARCHIVE_DATE,AF_INSAA,AF_INSLEW,AF_ONSOURCE,AF_TOTAL,ATT_FLAG,BAT_EXPO_EV,BAT_EXPO_MT,BAT_EXPO_PL,BAT_EXPO_RT,BAT_EXPO_SV,BAT_NO_MASKTAG,BII,CYCLE,GRB_FLAG,LII,NUM_PROCESSED,OBS_SEGMENT,ORIG_OBS_SEGMENT,ORIG_OBSID,ORIG_TARGET_ID,PI,PRNB,PROCESSING_VERSION,ROLL_ANGLE,SAA_FRACTION,SOFTWARE_VERSION,STOP_TIME,TARGET_ID,TDRSS_FLAG,UVOT_EXPO_BB,UVOT_EXPO_BL,UVOT_EXPO_GU,UVOT_EXPO_GV,UVOT_EXPO_M2,UVOT_EXPO_MG,UVOT_EXPO_UU,UVOT_EXPO_VV,UVOT_EXPO_W1,UVOT_EXPO_W2,UVOT_EXPO_WH,XRT_EXPO_IM,XRT_EXPO_LR,XRT_EXPO_PC,XRT_EXPO_PU,XRT_EXPO_WT,TRIG_TIME_MJD,mjd_utc
GRB060218                                                                       ,00191157000,50.39141,16.87204,53784.1378587963,           57066,56359.93,58755.802,60600.04,53795,2951.76146,1681.0113,62664.97076,64345.98206,112 ,602.04,193848.0,0.0,65403.2,59998.0,7,-32.89155,0,Y,166.90119,41,0,0,00191157000,191157,Swift                       ,1,3.16.07                                                                         ,255.47448,0.0471,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   , 53785.711400463,191157,Y,12397.981,0.0,0.0,0.0,6749.854,0.0,9348.977,6240.75,5920.442,8838.529,9259.269,2.489,0.0,52841.567,0.0,3515.874,53784.1378587963,53784.1378587963
GRB060604                                                                       ,00213486005,337.29606,-10.90297,53896.0465393519,           57086,56021.431,41120.138,56758.0,53907,0.0,4894.01292,56174.95352,61068.96644,112 ,0.0,129984.0,61056.0,61196.8,56758.0,6,-52.85971,0,Y,51.86455,48,5,5,00213486005,213486,Swift                       ,1,3.16.07                                                                         ,74.79894,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53898.9944444444,213486,N,0.0,0.0,0.0,0.0,13265.771,0.0,4148.19,0.0,8318.71,15387.467,0.0,0.0,0.0,55891.561,0.0,129.87,53896.0465393519,53896.0465393519
GRB090516                                                                       ,00352190000,138.2351,-11.8347,54967.3415972222,           57436,55229.595,55003.064,56205.501,54978,19017.95452,3197.19594,55704.99936,58902.1953,112 ,2041.501,123048.0,0.0,55233.6,54164.0,7,24.25353,0,Y,241.85156,22,0,0,00352190000,352190,Swift                       ,1,3.17.02                                                                         ,289.81198,0.31961,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    , 54968.831400463,352190,Y,5896.732,0.0,0.0,0.0,10817.082,0.0,12432.092,5804.949,12996.161,5798.174,1257.874,0.1,0.0,54764.837,0.0,464.658,54967.3415972222,54967.3415972222
GRB060116                                                                       ,00177533006,84.65846,-5.41613,53756.0513888889,           57072,55215.254,0.0,55933.0,53767,173.81836,5443.9064,55424.96208,60868.86848,110 ,0.0,182544.0,0.0,60992.0,55933.0,6,-18.65011,0,Y,209.43531,45,6,6,00177533006,177533,Swift                       ,1,3.16.07                                                                         ,245.67855,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53758.9933564815,177533,N,0.0,33844.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50618.467,0.0,4596.787,53756.0513888889,53756.0513888889
GRB080205                                                                       ,00302506000,98.16058,62.77033,54501.3193981481,           57277,54658.589,54314.43,59312.535,54512,18822.14532,3009.79918,54969.98888,57979.78806,112 ,2074.535,172408.0,58900.0,58955.2,57238.0,6,21.8447,0,Y,152.35784,27,0,0,00302506000,302506,Swift                       ,1,3.16.09                                                                         ,310.34875,0.3249,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54502.7578587963,302506,Y,4709.656,0.0,0.0,0.0,11664.809,0.0,10896.863,7563.752,11994.473,6757.179,727.698,2.589,0.0,54438.495,0.0,217.505,54501.3193981481,54501.3193981481
GRB050406                                                                       ,00113872000,34.4166,-50.1581,53466.6554050926,           56953,54516.092,24280.012,65150.051,53477,3829.61654,2046.83805,63484.94689,65531.78494,112 ,602.051,65576.0,0.0,66540.8,64548.0,2,-61.69275,0,Y,273.16864,55,0,0,00113872000,113872,Swift                       ,1,3.16.06                                                                         ,338.10147,0.06032,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53468.4224074074,113872,Y,4586.651,0.0,0.0,0.0,5123.38,0.0,3649.328,3350.666,3693.922,3876.065,0.0,2.489,683.091,50014.447,91.914,3724.151,53466.6554050926,53466.6554050926
GRB050603                                                                       ,00131560012,39.95512,-25.22109,53538.9993287037,           56979,53843.19,51154.18,55441.0,53549,59.60004,5701.31642,55019.97156,60721.28798,112 ,0.0,40.0,60800.0,60833.6,55441.0,1,-65.65493,0,Y,214.59927,40,12,12,00131560012,131560,Swift                       ,1,3.16.06                                                                         ,48.05609,0.00019,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   , 53542.015162037,131560,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51154.18,0.0,0.0,0.0,0.0,0.0,53576.07,0.0,267.12,53538.9993287037,53538.9993287037
GRB060202                                                                       ,00179968000,35.86341,38.38654,53768.3506597222,           57065,53345.648,52606.608,58304.103,53779,4202.37924,3578.79916,56854.9846,60433.78376,    ,602.103,183296.0,0.0,61468.8,57702.0,4,-21.03777,0,Y,142.09124,29,0,0,00179968000,179968,Swift                       ,1,3.16.07                                                                         ,250.72837,0.05148,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53769.8869791667,179968,Y,18939.166,0.0,0.0,0.0,1208.657,0.0,15850.753,2380.132,597.289,13630.611,0.0,0.1,0.0,50821.475,0.0,2524.073,53768.3506597222,53768.3506597222
GRB051001                                                                       ,00157870000,350.92226,-31.5723,   53644.4553125,           57043,52553.009,59025.803,67811.06,53655,17446.54432,3569.20761,76574.97577,80144.18338,112 ,602.06,241536.0,81087.0,81184.0,67209.0,9,-70.40578,0,Y,14.57519,35,0,0,00157870000,157870,Swift                       ,1,3.16.07                                                                         ,207.61765,0.22784,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53646.4284953704,157870,Y,9572.053,0.0,0.0,0.0,10052.647,0.0,10587.192,9755.84,9823.747,9234.324,0.0,2.489,0.0,41365.677,0.0,11184.843,53644.4553125,53644.4553125
GRB090807a                                                                      ,00359378000,273.75524,10.27367,55050.6142476852,           57490,52135.941,51597.992,56973.196,55061,9213.3624,2579.85484,53074.97518,55654.83002,112 ,1682.196,167760.0,0.0,56489.6,55291.0,7,12.70261,0,Y,38.09188,20,0,0,00359378000,359378,Swift                       ,1,3.17.03                                                                         ,300.92094,0.15319,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55051.9870601852,359378,Y,5454.035,0.0,0.0,0.0,10119.073,0.0,11489.913,5940.731,11315.361,5936.504,1342.375,2.589,0.0,51364.853,0.0,768.499,55050.6142476852,55050.6142476852
GRB060413                                                                       ,00205096002,291.26093,13.73606,53839.9993055556,           57085,51405.277,51293.02,52958.0,53850,0.0,5444.91945,52294.95217,57739.87162,112 ,0.0,173368.0,0.0,57876.8,52958.0,3,-1.0338,0,Y,48.95888,43,2,2,00205096002,205096,Swift                       ,1,3.16.07                                                                         ,85.97776,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53842.9499768519,205096,N,0.0,0.0,0.0,0.0,15766.96,0.0,5252.354,0.0,10509.828,19763.878,0.0,0.0,0.0,50960.202,0.0,445.075,53839.9993055556,53839.9993055556
GRB061028                                                                       ,00235715001,97.28901,46.27239,54036.1375810185,           57176,51054.162,54482.722,55513.0,54047,0.0,5154.40885,55024.98709,60179.39594,112 ,0.0,180792.0,0.0,60300.8,55513.0,7,15.65196,0,Y,168.53086,30,1,1,00235715001,235715,Swift                       ,1,3.16.08                                                                         ,70.44584,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54037.8876388889,235715,N,2879.416,0.0,0.0,0.0,12107.052,0.0,7358.23,9116.7,13043.802,9078.174,899.348,0.0,0.0,46365.023,0.0,4689.139,54036.1375810185,54036.1375810185
GRB050422                                                                       ,00115214001,324.45165,55.78894,53484.0465393519,           56948,50999.833,38362.487,50893.0,53495,297.32674,2416.01353,51509.98087,53925.9944,112 ,0.0,159048.0,0.0,53068.8,50893.0,5,2.57432,0,Y,98.03923,53,1,1,00115214001,115214,Swift                       ,1,3.16.06                                                                         ,106.75202,0.00577,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53486.0171296296,115214,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38362.487,0.0,0.0,0.0,0.0,43.924,50847.328,1.372,107.209,53484.0465393519,53484.0465393519
GRB051211b                                                                      ,00020025006,345.70609,55.07829, 53721.002037037,           57050,50353.911,0.0,49299.0,53732,117.87262,6132.54256,51324.97778,57457.52034,110 ,0.0,172448.0,0.0,57574.4,49299.0,10,-4.55705,0,Y,107.73822,46,6,6,00020025006,20025,Swift                       ,1,3.16.07                                                                         ,254.22977,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53723.7659490741,20025,N,0.0,41958.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49495.852,0.0,858.059,53721.002037037,53721.002037037
GRB050326                                                                       ,00112453001,6.87815,-71.37769,53455.6492592593,           56937,49672.819,58822.318,61013.0,53466,15726.58028,3569.61695,74009.96513,77579.58208,112 ,0.0,165544.0,0.0,75552.0,61013.0,6,-45.62366,0,Y,305.65904,68,1,1,00112453001,112453,Swift                       ,1,3.16.06                                                                         ,359.99219,0.1992,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53457.7351041667,112453,N,11162.606,0.0,0.0,0.0,10176.142,0.0,8807.342,8597.33,10342.683,9736.215,0.0,0.0,159.341,40496.678,72.548,8944.252,53455.6492592593,53455.6492592593
GRB060729                                                                       ,00221755001,95.36723,-62.3876,      53945.9425,           57122,49599.648,50191.863,50391.0,53956,0.0,3172.03748,51059.95068,54231.98816,112 ,0.0,159296.0,0.0,53129.6,50391.0,9,-27.24751,0,Y,271.80832,38,1,1,00221755001,221755,Swift                       ,1,3.16.08                                                                         ,40.76733,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53947.8942476852,221755,N,4729.89,0.0,0.0,0.0,8568.861,0.0,5023.112,3295.544,11612.159,16962.297,0.0,0.0,0.0,49099.063,0.0,500.585,53945.9425,53945.9425
GRB061110a                                                                      ,00238108005,336.27481,-2.27466,54050.8223148148,           57180,48994.658,49190.407,49521.0,54061,0.0,2396.99958,49264.98842,51661.988,112 ,0.0,155144.0,0.0,51716.8,49521.0,5,-47.06902,0,Y,61.96275,24,5,5,00238108005,238108,Swift                       ,1,3.16.09                                                                         ,241.72156,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54052.1310532407,238108,N,0.0,0.0,0.0,0.0,0.0,0.0,49190.407,0.0,0.0,0.0,0.0,0.0,0.0,48716.904,0.0,277.754,54050.8223148148,54050.8223148148
GRB050315                                                                       ,00111063001,306.4541,-42.60783,53445.6680092593,           56937,48955.454,49760.293,58267.0,53456,20957.36006,4151.99529,75669.99997,79821.99526,112 ,0.0,217528.0,0.0,77963.2,58267.0,5,-34.81139,0,Y,358.16641,61,1,1,00111063001,111063,Swift                       ,1,3.16.06                                                                         ,61.64129,0.27391,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   , 53447.699525463,111063,N,10146.756,0.0,0.0,0.0,0.0,0.0,15972.999,23640.538,0.0,0.0,0.0,0.0,58.925,43814.251,2.745,5079.533,53445.6680092593,53445.6680092593
GRB060421                                                                       ,00206257001,343.61512,62.73991,53846.8075925926,           57088,48949.727,48501.624,49684.0,53857,0.0,7431.18439,49914.97199,57346.15638,112 ,0.0,169520.0,0.0,56475.2,49684.0,9,2.84621,0,Y,109.98546,51,1,1,00206257001,206257,Swift                       ,1,3.16.07                                                                         ,116.97952,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   , 53849.983287037,206257,N,4084.387,0.0,0.0,0.0,11236.39,0.0,4082.081,4083.836,8593.652,16421.278,0.0,0.0,0.0,48192.712,0.0,757.015,53846.8075925926,53846.8075925926
GRB060712                                                                       ,00218582003,184.08217,35.56318,53931.0125115741,           57122,48310.156,48094.984,48083.0,53942,0.0,5922.39114,49709.9872,55632.37834,122 ,0.0,56056.0,0.0,53478.4,48083.0,6,78.72629,0,Y,162.34875,40,3,3,00218582003,218582,Swift                       ,1,3.16.08                                                                         ,284.62224,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53933.9770601852,218582,N,4439.04,0.0,0.0,0.0,10623.004,0.0,4439.14,3890.638,8869.674,15833.488,0.0,0.0,0.0,47566.457,0.0,743.699,53931.0125115741,53931.0125115741
GRB060428a                                                                      ,00207364020,123.54461,-37.1696,53882.9993171296,           57085,48083.627,48808.259,50512.0,53893,293.61764,8944.55881,49869.98525,58814.54406,112 ,0.0,116880.0,58944.0,58790.4,50512.0,3,-1.43179,0,Y,254.71136,52,20,20,00207364020,207364,Swift                       ,1,3.16.07                                                                         ,301.04655,0.00132,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53885.9481365741,207364,N,0.0,0.0,0.0,0.0,16261.001,0.0,4916.799,0.0,10608.142,17022.317,0.0,0.0,0.0,47552.98,0.0,530.647,53882.9993171296,53882.9993171296
GRB060319                                                                       ,00202035025,176.45301,59.99386,53846.9993055556,           57086,48024.615,47209.548,49250.0,53857,638.9256,3419.6402,48804.91502,52224.55522,112 ,0.0,103640.0,0.0,52323.2,49250.0,5,55.26772,0,Y,137.28643,48,25,25,00202035025,202035,Swift                       ,1,3.16.07                                                                         ,332.93961,0.00106,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53850.0015740741,202035,N,22842.129,0.0,0.0,0.0,0.0,0.0,0.0,24367.419,0.0,0.0,0.0,0.0,0.0,47734.116,0.0,290.499,53846.9993055556,53846.9993055556
GRB060124                                                                       ,00178750005,77.03974,69.70874,53763.0050694444,           57063,47718.722,0.0,36947.0,53774,0.0,702.8065,47884.97206,48587.77856,120 ,0.0,146000.0,0.0,48707.2,36947.0,3,17.05325,0,Y,141.99012,45,5,5,00178750005,178750,Swift                       ,1,3.16.07                                                                         ,305.0758,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53765.9715046296,178750,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47611.304,0.0,107.418,53763.0050694444,53763.0050694444
GRB080503                                                                       ,00310785000,286.64619,68.78564,54589.5071527778,           57297,47482.295,47212.932,53740.926,54600,19168.70264,2182.38449,48974.40179,51156.78628,112 ,2882.926,155208.0,52955.0,52131.2,50858.0,6,23.81684,0,Y,99.68599,30,0,0,00310785000,310785,Swift                       ,1,3.17.01                                                                         ,61.88412,0.37091,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54590.8072337963,310785,Y,5135.129,0.0,0.0,0.0,8913.916,0.0,8542.514,6643.727,10189.398,5650.499,2137.749,2.589,0.0,47198.145,0.0,281.561,54589.5071527778,54589.5071527778
GRB060306                                                                       ,00200638000,41.09004,-2.12142,53800.0230902778,           57065,47296.989,47945.196,55498.142,53811,15697.83412,5097.60383,63584.98151,68682.58534,112 ,602.142,205232.0,0.0,68723.2,54896.0,9,-53.17472,0,Y,174.99115,27,0,0,00200638000,200638,Swift                       ,1,3.16.07                                                                         ,264.40649,0.23971,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53801.7683217593,200638,Y,8298.013,0.0,0.0,0.0,8601.97,0.0,8453.897,8255.217,6846.765,7439.564,49.77,2.489,0.0,45789.284,0.0,1505.216,53800.0230902778,53800.0230902778
