gbm_TRIGGER_TIME,gbm_RA,gbm_DEC,gbm_T90,gbm_FLUX_BATSE_64,gbm_FLUENCE_BATSE,gbm_PFLX_COMP_EPEAK,gbm_mjd_utc,swift_NAME,swift_OBSID,swift_RA,swift_DEC,swift_START_TIME,swift_PROCESSING_DATE,swift_XRT_EXPOSURE,swift_UVOT_EXPOSURE,swift_BAT_EXPOSURE,swift_ARCHIVE_DATE,swift_AF_INSAA,swift_AF_INSLEW,swift_AF_ONSOURCE,swift_AF_TOTAL,swift_ATT_FLAG,swift_BAT_EXPO_EV,swift_BAT_EXPO_MT,swift_BAT_EXPO_PL,swift_BAT_EXPO_RT,swift_BAT_EXPO_SV,swift_BAT_NO_MASKTAG,swift_BII,swift_CYCLE,swift_GRB_FLAG,swift_LII,swift_NUM_PROCESSED,swift_OBS_SEGMENT,swift_ORIG_OBS_SEGMENT,swift_ORIG_OBSID,swift_ORIG_TARGET_ID,swift_PI,swift_PRNB,swift_PROCESSING_VERSION,swift_ROLL_ANGLE,swift_SAA_FRACTION,swift_SOFTWARE_VERSION,swift_STOP_TIME,swift_TARGET_ID,swift_TDRSS_FLAG,swift_UVOT_EXPO_BB,swift_UVOT_EXPO_BL,swift_UVOT_EXPO_GU,swift_UVOT_EXPO_GV,swift_UVOT_EXPO_M2,swift_UVOT_EXPO_MG,swift_UVOT_EXPO_UU,swift_UVOT_EXPO_VV,swift_UVOT_EXPO_W1,swift_UVOT_EXPO_W2,swift_UVOT_EXPO_WH,swift_XRT_EXPO_IM,swift_XRT_EXPO_LR,swift_XRT_EXPO_PC,swift_XRT_EXPO_PU,swift_XRT_EXPO_WT,swift_TRIG_TIME_MJD,swift_mjd_utc,time_diff_sec
55419.108210222,345.87,15.86,0.384,7.2999,5.8257e-07,1095.389,55419.10781670349,GRB100805a                                                                      ,00430957008,299.85693,52.61716,55419.2430555556,           57604,8590.506,8499.232,8734.0,55430,0.0,1226.60023,8614.99493,9841.59516,112 ,0.0,29144.0,9920.0,9872.0,8734.0,3,11.79229,0,Y,86.55213,13,8,8,00430957008,430957,Swift                       ,1,3.17.06                                                                         ,343.3285,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55419.6548032407,430957,N,0.0,0.0,0.0,0.0,0.0,0.0,3682.943,2383.21,0.0,0.0,2433.079,0.0,0.0,8560.806,0.0,29.7,55419.2430555556,55419.2430555556,0.13523885211179731
54777.320846237,51.0,17.1,1.664,5.0838,6.7777e-07,74.62303,54777.320464292556,GRB081025                                                                       ,00020089004,245.35966,60.47479,54777.2708449074,           57351,6892.9,6971.274,7564.0,54788,295.7452,1557.00197,7109.99455,8666.99652,112 ,0.0,24552.0,0.0,8704.0,7564.0,6,41.58772,0,Y,91.41639,17,4,4,00020089004,20089,Swift                       ,1,3.17.01                                                                         ,208.11471,0.00963,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54778.5307175926,20089,N,0.0,0.0,0.0,0.0,1016.662,0.0,0.0,0.0,0.0,5954.612,0.0,0.0,0.0,6892.9,0.0,0.0,54777.2708449074,54777.2708449074,0.049619385157711804
57231.151001083,100.44,17.06,1.728,4.3749,3.8481e-07,725.8069,57231.15058441633,GRB150727a                                                                      ,00650530002,203.93798,-18.32257,57231.4334027778,           57241,7685.726,7749.633,7874.0,57242,3575.28612,941.19865,7834.99345,8776.1921,112 ,0.0,25552.0,0.0,8811.2,7874.0,3,43.29674,0,Y,317.44675,19,2,2,00650530002,650530,Swift                       ,1,3.16.09                                                                         ,292.33973,0.37715,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57232.9593402778,650530,Y,0.0,0.0,0.0,0.0,0.0,0.0,4389.16,0.0,0.0,0.0,3360.473,0.0,0.0,7679.57,0.0,6.156,57231.4334027778,57231.4334027778,0.28281836146925343
57945.712922188,278.61,17.24,1.152,4.0386,3.0846e-07,2396.317,57945.71249394726,GRB170711a                                                                      ,00761622000,45.78246,47.85721,57945.9199074074,           57955,1503.911,1282.025,5242.074,57956,0.0,42.59102,1509.99934,1552.59036,112 ,1202.074,3936.0,0.0,2470.4,4040.0,2,-9.3904,0,Y,144.62526,4,0,0,00761622000,761622,Swift                       ,1,3.17.13                                                                         ,92.20522,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   , 57945.949849537,761622,Y,158.135,0.0,49.769,0.0,132.031,0.0,518.15,147.698,118.593,157.649,0.0,5.078,0.0,1496.856,0.0,1.977,57945.9199074074,57945.9199074074,0.20741346013528528
57004.300178577,248.19,18.06,0.768,6.3236,3.6769e-07,200.9495,57004.29977348441,"Burst (250.848, 31.776)                                                         ",00621234001,250.84757,31.77615, 57004.011087963,           58195,1820.291,1818.744,1437.0,57015,0.0,359.80002,1829.99874,2189.79876,112 ,0.0,4824.0,0.0,1616.0,1437.0,3,39.88037,0,Y,52.98942,5,1,1,00621234001,621234,Swift                       ,1,3.17.16                                                                         ,170.09438,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,57004.1118518518,621234,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.744,0.0,0.0,0.0,0.0,1820.291,0.0,0.0,57004.011087963,57004.011087963,0.28868552140920656
57846.582844879,259.339,18.373,0.48,8.6813,2.0926e-07,392.7464,57846.58241663826,GRB161219b                                                                      ,00727541055,91.65388,-26.79276,57847.0117708333,           57857,3900.817,3783.959,3944.0,57858,775.39854,976.32117,3914.98615,4891.30732,112 ,0.0,9328.0,0.0,4912.0,3944.0,2,-21.09562,0,Y,233.12669,16,55,55,00727541055,727541,Swift                       ,1,3.17.11                                                                         ,276.66356,0.17752,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57847.7837268518,727541,Y,398.542,0.0,0.0,0.0,0.0,0.0,799.423,586.653,1999.341,0.0,0.0,0.0,0.0,3900.449,0.0,0.368,57847.0117708333,57847.0117708333,0.4293541950391955
57942.045963608,335.835,19.798,0.144,25.7074,4.6872e-07,315.4425,57942.04553536726,GRB170705a                                                                      ,00760064004,191.7281,18.28197,57942.0256597222,           57952,4988.928,4946.057,4358.0,57953,0.0,740.19949,4999.99685,5740.19634,112 ,0.0,4992.0,0.0,5001.6,4358.0,1,81.09255,0,Y,295.9773,10,4,4,00760064004,760064,Swift                       ,1,3.17.13                                                                         ,298.77938,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,57942.3096296296,760064,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4946.057,0.0,0.0,4988.819,0.0,0.109,57942.0256597222,57942.0256597222,0.019875645055435598
58155.202812522,230.74,20.39,0.448,4.7676,2.2451e-07,187.3404,58155.20238428126,GRB180205a                                                                      ,00808625002,126.74721,11.5532,   58155.2409375,           58165,2131.193,2079.308,2148.0,58166,0.0,493.59972,2139.99812,2633.59784,112 ,0.0,4776.0,0.0,2641.6,2148.0,2,26.38613,0,Y,213.10223,11,2,2,00808625002,808625,Swift                       ,1,3.17.16                                                                         ,217.96185,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58155.7474768519,808625,N,545.302,0.0,0.0,0.0,0.0,0.0,545.313,443.358,0.0,0.0,545.335,0.0,0.0,2131.193,0.0,0.0,58155.2409375,58155.2409375,0.03855321873561479
56066.7210066,180.25,20.55,1.056,6.1012,5.687e-07,420.1888,56066.72061308148,GRB 120521A                                                                     ,00522578000,148.69702,-49.41983,56068.2387731482,           57946,4310.642,4213.957,6509.66,56079,0.0,285.19974,4324.99852,4610.19826,112 ,1596.66,12112.0,0.0,5184.0,4913.0,3,3.95654,0,Y,275.9126,9,0,0,00522578000,522578,Swift                       ,1,3.17.13                                                                         ,283.32879,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,56068.3818287037,522578,Y,777.909,0.0,49.714,0.0,399.546,0.0,1408.231,409.884,399.535,399.833,369.305,5.078,0.0,4297.512,0.0,8.052,56068.2387731482,56068.2387731482,1.5181600667201565
55081.808188359,81.06,20.5,0.832,4.658,5.839e-07,674.6902,55081.80779484048,GRB090904b                                                                      ,00361831007,264.13666,-25.22138,55082.0041550926,           57487,10178.188,10179.59,10292.0,55093,57.87254,1498.73577,10234.99153,11733.7273,110 ,0.0,35064.0,0.0,11768.0,10292.0,4,3.67753,0,Y,2.08756,12,7,7,00361831007,361831,Swift                       ,1,3.17.03                                                                         ,279.198,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55082.8648263889,361831,N,0.0,0.0,0.0,0.0,10179.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177.844,0.0,0.344,55082.0041550926,55082.0041550926,0.19636025212093955
57837.331227327,127.483,20.526,0.576,4.4482,1.592e-07,1791.901,57837.33079908626,GRB161219b                                                                      ,00727541052,91.65939,-26.7885,57836.2485763889,           57846,4685.669,4607.878,4708.0,57847,0.0,452.77572,4694.99888,5147.7746,112 ,0.0,9792.0,0.0,5156.8,4708.0,2,-21.08951,0,Y,233.12429,7,52,52,00727541052,727541,Swift                       ,1,3.17.11                                                                         ,269.68933,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57836.4961921296,727541,Y,510.129,0.0,0.0,0.0,0.0,0.0,1025.113,510.582,2562.054,0.0,0.0,0.0,0.0,4685.62,0.0,0.049,57836.2485763889,57836.2485763889,1.0822226973614306
58407.717655133,10.18,20.75,0.08,4.0118,3.9849e-08,0.0,58407.71722689226,GRB181010a                                                                      ,00866434007,52.59248,-23.03111,   58408.0159375,           58418,3652.794,3648.586,3677.0,58419,0.0,343.20198,3664.99698,4008.19896,112 ,0.0,4016.0,0.0,4024.0,3677.0,1,-53.92723,0,Y,215.41165,7,7,7,00866434007,866434,Swift                       ,1,3.18.03                                                                         ,141.36169,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58408.4558333333,866434,N,0.0,0.0,0.0,0.0,0.0,0.0,3648.586,0.0,0.0,0.0,0.0,0.0,0.0,3652.659,0.0,0.135,58408.0159375,58408.0159375,0.29871060774166835
57991.36883697,64.338,21.074,0.256,7.7662,2.8079e-07,1135.05,57991.368408729264,"Burst (276.151, -40.202)                                                        ",00769567000,276.17611,-40.21363,57992.2060532407,           58002,170.025,314.979,2384.027,58003,0.0,51.00042,169.9997,221.00012,112 ,1202.027,4224.0,0.0,2099.2,1182.0,4,-12.43334,0,Y,353.88844,8,0,0,00769567000,769567,Swift                       ,1,3.17.14                                                                         ,257.60871,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_12                   ,57992.2875115741,769567,Y,0.0,0.0,0.0,0.0,0.0,0.0,6.178,9.257,0.0,0.0,299.544,2.589,0.0,0.0,0.0,167.436,57992.2060532407,57992.2060532407,0.8376445114336093
57244.484825346,283.2,21.18,1.28,10.0112,7.3271e-07,424.0999,57244.48440867933,GRB150811a                                                                      ,00651882000,291.36584,-15.44223,57245.1599421296,           57255,4699.492,4931.638,8895.925,57256,1682.65318,314.40072,5939.99826,6254.39898,112 ,1487.925,21128.0,0.0,7388.8,7408.0,6,-14.37735,0,Y,22.70658,12,0,0,00651882000,651882,Swift                       ,1,3.16.09                                                                         ,273.82954,0.27226,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57245.3168402778,651882,Y,399.535,0.0,0.0,0.0,1099.541,0.0,883.638,350.747,1099.552,399.546,699.079,5.078,0.0,4485.468,0.0,208.946,57245.1599421296,57245.1599421296,0.675533450266812
57079.222532152,63.5,22.51,1.408,6.1799,6.1772e-07,0.0,57079.22212705941,GRB150206a                                                                      ,00630019011,10.19717,-63.18304,57079.0659606481,           57089,7589.062,7579.219,7646.0,57090,0.0,1177.20069,7619.99419,8797.19488,112 ,0.0,21928.0,0.0,8825.6,7646.0,6,-53.90304,0,Y,304.97026,11,11,11,00630019011,630019,Swift                       ,1,3.16.07                                                                         ,314.55032,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,57079.7022222222,630019,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.219,0.0,0.0,0.0,0.0,7588.934,0.0,0.128,57079.0659606481,57079.0659606481,0.15616641131055076
54829.675201106,310.0,22.8,0.032,5.3717,6.9932e-08,0.0,54829.674819161555,GRB081228                                                                       ,00338338005,39.4319,30.83527,54830.0322222222,           57352,7942.755,7948.336,7440.0,54841,3789.60786,1533.57735,7989.99141,9523.56876,112 ,0.0,27584.0,0.0,9566.4,7440.0,3,-26.72688,0,Y,148.40213,16,5,5,00338338005,338338,Swift                       ,1,3.17.01                                                                         ,252.05349,0.37922,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54830.9718518518,338338,N,0.0,0.0,0.0,0.0,7948.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7892.557,0.0,50.198,54830.0322222222,54830.0322222222,0.3574030606469023
58474.841405537,311.15,22.86,0.576,370.312,1.7833e-05,401.2292,58474.84097729626,GRB181201a                                                                      ,00020848021,319.27054,-12.61425, 58473.663587963,           58483,4678.652,4612.159,4611.0,58484,0.0,405.60148,4689.99784,5095.59932,112 ,0.0,10208.0,0.0,5105.6,4611.0,2,-37.95942,0,Y,38.00841,9,21,21,00020848021,20848,Swift                       ,1,3.18.04                                                                         ,245.67559,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58473.8482407407,20848,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4612.159,0.0,0.0,4678.633,0.0,0.019,58473.663587963,58473.663587963,1.1773893332647276
56358.12620916,155.996,22.998,0.384,4.36,2.5249e-07,1665.634,56358.12580406741,GRB130306a                                                                      ,00550457000,297.97608,41.91388,56357.9827430556,           58061,0.0,0.0,3768.042,56368,0.0,0.0,0.0,0.0,110 ,1202.042,3616.0,0.0,2099.2,2566.0,3,7.5788,0,Y,76.48544,6,0,0,00550457000,550457,Swift                       ,1,3.17.15                                                                         ,114.69396,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56358.0084143519,550457,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56357.9827430556,56357.9827430556,0.14306101180409314
55882.509514227,12.6926,23.0109,0.432,6.2425,2.2057e-07,287.5588,55882.509120708484,GRB111117a                                                                      ,00507901000,12.68038,23.01192,55882.4984953704,           57923,1243.473,1074.903,3898.037,55893,0.0,56.20044,1249.99946,1306.1999,112 ,1202.037,2568.0,0.0,2224.0,2696.0,2,-39.85953,0,Y,122.71716,6,0,0,00507901000,507901,Swift                       ,1,3.17.13                                                                         ,268.61433,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55882.5255555556,507901,Y,122.09,0.0,49.758,0.0,98.855,0.0,498.368,108.045,98.921,98.866,0.0,5.078,0.0,1231.083,0.0,7.312,55882.4984953704,55882.4984953704,0.010625338087265845
57620.495956554,11.338,24.933,0.448,5.6644,2.8666e-07,512.0059,57620.49553988733,GRB160816a                                                                      ,00020685007,322.45713,37.14453,57620.7527546296,           57630,3190.744,3166.293,3211.0,57631,57.8725,390.00024,3199.99796,3589.9982,112 ,0.0,7192.0,0.0,3600.0,3211.0,2,-10.18605,0,Y,84.31985,8,7,7,00020685007,20685,Swift                       ,1,3.17.06                                                                         ,342.90494,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57620.9484027778,20685,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.293,0.0,0.0,3190.663,0.0,0.081,57620.7527546296,57620.7527546296,0.2572147422688431
56876.499693101,200.16,26.49,0.512,9.1437,5.0883e-07,836.6934,56876.49928800841,"Burst (56.398, -66.546)                                                         ",00607742001,56.43765,-66.53354,56869.2124421296,           58177,4966.77,4961.328,5004.0,56880,0.0,772.60015,4984.99689,5757.59704,112 ,0.0,16720.0,0.0,5777.6,5004.0,3,-42.45519,0,Y,281.08944,11,1,1,00607742001,607742,Swift                       ,1,3.17.16                                                                         ,75.4192,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56869.4931944444,607742,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4961.328,0.0,0.0,0.0,4966.416,0.0,0.354,56869.2124421296,56869.2124421296,7.286845878807071
55979.02055706,299.55,26.49,1.088,10.9119,1.1506e-06,173.1015,55979.020163541485,GRB120219a                                                                      ,00515375005,129.78457,51.01914,55979.2729166667,           57946,10195.937,10576.841,10642.0,55990,6648.39818,938.60083,10625.00657,11563.6074,112 ,0.0,34616.0,0.0,11587.2,10642.0,4,37.44351,0,Y,167.87689,14,5,5,00515375005,515375,Swift                       ,1,3.17.13                                                                         ,336.45558,0.56941,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55980.0275578704,515375,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576.841,0.0,0.0,0.0,0.0,10195.78,0.0,0.157,55979.2729166667,55979.2729166667,0.25275312521262094
55376.801427693,231.21,27.81,0.832,10.1061,7.4292e-07,232.7175,55376.80103417448,GRB100619a                                                                      ,00424998005,84.62642,-27.03715,55377.1874884259,           57585,7835.311,7826.774,7893.0,55388,56.87322,810.40253,7854.99423,8665.39676,112 ,0.0,19136.0,8742.0,8696.0,7893.0,3,-27.08458,0,Y,231.09127,10,5,5,00424998005,424998,Swift                       ,1,3.17.04                                                                         ,8.29801,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55377.6850347222,424998,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7826.774,0.0,0.0,0.0,7835.274,0.0,0.037,55377.1874884259,55377.1874884259,0.3864542514202185
57806.209017133,292.956,28.211,1.664,9.217,1.2277e-06,1324.942,57806.20858889226,GRB Discovered Elsewhere                                                        ,00020741001,292.96261,28.21113,57806.5981365741,           57816,1782.687,1787.543,1803.0,57817,0.0,209.79966,1794.9987,2004.79836,112 ,0.0,6040.0,0.0,2011.2,1803.0,3,4.47229,0,Y,62.4504,5,1,1,00020741001,20741,Swift                       ,1,3.17.11                                                                         ,126.26235,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57806.6896296296,20741,N,0.0,0.0,0.0,0.0,1787.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.687,0.0,0.0,57806.5981365741,57806.5981365741,0.3895476818433963
57387.568150062,150.08,28.81,0.832,7.9061,5.3424e-07,663.9215,57387.56773339533,GRB151228b                                                                      ,00668641004,344.4194,8.13534,57387.0638657407,           57397,3219.344,3210.9,3228.0,57398,1015.79884,909.80071,3239.99739,4149.7981,112 ,0.0,3968.0,0.0,4171.2,3228.0,1,-45.24939,0,Y,80.89205,11,4,4,00668641004,668641,Swift                       ,1,3.17.01                                                                         ,232.18304,0.27932,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57387.9103472222,668641,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.9,0.0,0.0,0.0,0.0,3219.344,0.0,0.0,57387.0638657407,57387.0638657407,0.5038676546246279
55877.908196339,223.72,28.81,0.224,7.9414,3.4606e-07,890.2384,55877.90780282048,GRB111109a                                                                      ,00507342007,118.22028,-41.57195,55877.6409722222,           57924,7850.527,7935.582,7981.0,55888,6725.1987,791.59997,7969.99739,8761.59736,112 ,0.0,26304.0,0.0,8777.6,7981.0,3,-7.25001,0,Y,256.27876,12,7,7,00507342007,507342,Swift                       ,1,3.17.13                                                                         ,124.39539,0.78231,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55878.0061689815,507342,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7935.582,0.0,0.0,0.0,7850.322,0.0,0.205,55877.6409722222,55877.6409722222,0.2668305982806487
58065.656093797,109.952,29.091,0.032,208.061,6.3508e-06,144.574,58065.65566555626,"Burst (249.536, -10.215)                                                        ",00785850000,266.68336,2.84263,58060.9547222222,           58070,0.0,0.0,3848.072,58071,0.0,0.0,0.0,0.0,110 ,1202.072,4312.0,0.0,2100.8,2646.0,4,15.6792,0,Y,28.002,4,0,1,00049473001,49473,Swift                       ,1,3.17.15                                                                         ,238.98189,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58060.9926273148,785850,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58060.9547222222,58060.9547222222,4.700943334057229
56966.406102001,16.91,29.17,1.28,6.5343,4.4146e-07,313.801,56966.405696908405,GRB141026a                                                                      ,00616502011,44.05662,26.93305,56966.4034606482,           58192,4763.773,4756.567,4787.0,56977,0.0,734.1641,4774.99764,5509.16174,112 ,0.0,16568.0,0.0,5521.6,4787.0,7,-28.17574,0,Y,154.52478,10,11,11,00616502011,616502,Swift                       ,1,3.17.16                                                                         ,71.1227,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56966.7206828704,616502,Y,0.0,0.0,0.0,0.0,4756.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4763.773,0.0,0.0,56966.4034606482,56966.4034606482,0.0022362602030625567
56009.507172722,340.407,29.717,0.384,188.577,5.3681e-06,413.7892,56009.50677920348,GRB120320a                                                                      ,00518200006,212.50021,8.71003,56009.1743055556,           57946,9212.17,9199.645,9275.0,56020,1671.9985,1228.01977,9239.97467,10467.99444,112 ,0.0,30480.0,0.0,10507.2,9275.0,5,63.84335,0,Y,351.84255,15,6,6,00518200006,518200,Swift                       ,1,3.17.13                                                                         ,89.22638,0.1526,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,56009.9924652778,518200,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9199.645,0.0,0.0,0.0,9212.17,0.0,0.0,56009.1743055556,56009.1743055556,0.3324736478825798
60511.017259445,96.7,30.342,1.792,5.8134,9.0799e-07,1966.944,60511.01683120426,GRB170810a                                                                      ,00767284004,187.96584,3.65092,60518.4013541667,           60528,208.097,222.015,300.0,60529,0.0,72.1274,224.99934,297.12674,112 ,0.0,0.0,0.0,300.8,300.0,0,66.06131,0,Y,290.82057,6,4,4,00767284004,767284,Swift                       ,1,3.20.01                                                                         ,286.99596,0.0,Hea_21Mar2024_V6.33.1_Swift_Rel5.8(Bld47)_30Jun2023_SDCpatch_2                  , 60518.437650463,767284,N,0.0,0.0,0.0,0.0,222.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.097,0.0,0.0,60518.4013541667,60518.4013541667,7.384522962442134
60310.539858328,4.73,30.46,0.352,187.268,6.6295e-06,347.2687,60310.53943008726,GRB191221b                                                                      ,00945521027,154.75604,-38.17983,60310.6089814815,           60320,180.267,0.0,300.0,60321,0.0,222.2,0.0,222.2,110 ,0.0,112.0,0.0,57.6,300.0,2,15.58415,0,Y,272.69433,8,27,27,00945521027,945521,Swift                       ,1,3.19.03                                                                         ,123.05925,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_19                   ,60310.6157407407,945521,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.267,60310.6089814815,60310.6089814815,0.06955139424098888
54804.516965197,150.8,30.5,0.192,6.4471,1.7467e-07,369.4204,54804.51658325255,GRB081204                                                                       ,00020092001,349.77079,-60.20956,54804.8125925926,           57352,3739.078,3726.468,4115.0,54815,1460.27202,1147.43573,4009.16081,5156.59654,112 ,0.0,4424.0,0.0,5182.4,4115.0,1,-53.36742,0,Y,321.99021,10,1,1,00020092001,20092,Swift                       ,1,3.17.01                                                                         ,241.91464,0.29628,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54805.1313773148,20092,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.468,0.0,0.0,3684.886,0.0,54.192,54804.8125925926,54804.8125925926,0.2960093400470214
58153.108529238,330.134,30.8381,1.152,9.8803,8.5463e-07,1292.188,58153.10810099726,GRB180204a                                                                      ,00808483000,330.08878,30.89026,58153.0975925926,           58163,12600.195,12322.556,16774.009,58164,719.74518,868.79965,12980.02575,13848.8254,112 ,1202.009,28920.0,0.0,15304.0,15572.0,2,-19.05939,0,Y,84.86799,13,0,0,00808483000,808483,Swift                       ,1,3.17.16                                                                         ,196.03009,0.02963,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58153.4783680556,808483,Y,1869.142,0.0,49.781,0.0,2012.503,0.0,2761.076,1133.974,2847.453,419.339,1229.288,5.078,0.0,12538.513,0.0,56.604,58153.0975925926,58153.0975925926,0.01050840465904912
54889.771544061,11.8,32.2,0.304,38.4254,1.8133e-06,2170.823,54889.77115054248,GRB090301a                                                                      ,00344582000,17.90032,39.1278,54891.2777546296,           57386,0.0,0.0,5386.547,54902,0.0,0.0,0.0,0.0,110 ,1440.547,3288.0,0.0,2099.2,3946.0,3,-23.57691,0,Y,127.19689,8,0,0,00344582000,344582,Swift                       ,1,3.17.01                                                                         ,233.56524,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54891.3064583333,344582,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54891.2777546296,54891.2777546296,1.5066040871170117
57484.503203683,261.797,32.263,0.432,8.2143,2.289e-07,698.8821,57484.50278701633,"Burst (122.624, 71.128)                                                         ",00682059000,122.58272,71.132,57486.2569097222,           57496,1321.946,1163.499,4620.658,57497,0.0,72.19994,1329.99932,1402.19926,112 ,1580.658,2936.0,0.0,2320.0,3040.0,2,31.91173,0,Y,143.9472,5,0,0,00682059000,682059,Swift                       ,1,3.17.03                                                                         ,286.74672,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,57486.2872685185,682059,Y,79.051,0.0,49.781,0.0,80.529,0.0,309.087,108.354,59.291,98.855,378.551,5.078,0.0,1313.826,0.0,3.042,57486.2569097222,57486.2569097222,1.7541227058682125
